SrcIP,DstIP,SrcPort,DstPort,SNI,OrgName,JA3hash,JA4hash,AppName,Type,JA3Shash,JA4Shash,Filename,Version,JA4X1,Issuer1,Subject1,JA4X2,Issuer2,Subject2,JA4X3,Issuer3,Subject3
192.168.66.2,35.167.184.234,51515,443,api.hpbp.io,Amazon.com; Inc.; AMAZO-ZPDX9,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1; ON=DigiCert Inc,CN=DigiCert Inc; ON=HP Inc,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1; ON=DigiCert Inc,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,44.236.75.11,51763,443,apigateway.hpgamestream.com,Amazon.com; Inc.; AMAZO-ZPDX,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,a373a9f83c6b_7022c563de38_7bf9a7bf7029,CN=Amazon RSA 2048 M02; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon; ON=Amazon Root CA 1,CN=Arizona; ON=Amazon RSA 2048 M02,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Amazon; ON=Starfield Services Root Certificate Authority - G2,CN=Starfield Technologies; Inc.; ON=Amazon Root CA 1
192.168.66.2,54.200.26.74,51532,443,www.hpgamestream.com,Amazon.com; Inc.; AMAZO-ZPDX6,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1; ON=DigiCert Inc,CN=hpgamestream.com; ON=HP Inc,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=DigiCert Inc; ON=DigiCert Global G2 TLS RSA SHA256 2020 CA1,CN=DigiCert Global Root G2; ON=www.digicert.com
192.168.66.2,54.200.26.74,51536,443,www.hpgamestream.com,Amazon.com; Inc.; AMAZO-ZPDX6,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,0,9dd9697e41bf4842b13869ec64041126,t120300_c02f_e8548d846bdd,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,65.9.95.4,51526,443,content.hpgamestream.com,Amazon.com; Inc.; AMAZO-CF,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,a373a9f83c6b_7022c563de38_7bf9a7bf7029,CN=Amazon RSA 2048 M01; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon; ON=Amazon Root CA 1,CN=Arizona; ON=Amazon RSA 2048 M01,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Amazon; ON=Starfield Services Root Certificate Authority - G2,CN=Starfield Technologies; Inc.; ON=Amazon Root CA 1
192.168.66.2,13.226.89.188,51664,443,m.media-amazon.com,Amazon.com; Inc.; AMAZO-CF,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,20276646585c81d93770671389cac340,t1207h2_c02f_2411d94cc0c2,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=DigiCert Global CA G2; ON=DigiCert Inc,None,7d5dbb3783b4_a373a9f83c6b_7ca3b2f65045,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,14f85a9f494d_7d5dbb3783b4_7b4ac5101b84,CN=VeriSign Trust Network; ON=DigiCert Global CA G2,CN=VeriSign Class 3 Public Primary Certification Authority - G5; ON=(c) 2006 VeriSign; Inc. - For authorized use only
192.168.66.2,151.101.1.16,51659,443,images-na.ssl-images-amazon.com,Fastly; Inc.; SKYCA-3,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,a885fb01204bc11cc58efc02fe640899,t1207h2_c02f_d0d4e4171d74,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=DigiCert Global CA G2; ON=DigiCert Inc,None,7d5dbb3783b4_a373a9f83c6b_7ca3b2f65045,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,14f85a9f494d_7d5dbb3783b4_7b4ac5101b84,CN=VeriSign Trust Network; ON=DigiCert Global CA G2,CN=VeriSign Class 3 Public Primary Certification Authority - G5; ON=(c) 2006 VeriSign; Inc. - For authorized use only
192.168.66.2,2.18.38.33,51634,443,go.microsoft.com,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h1_c030_e1dda4771ae8,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=go.microsoft.com; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,209.54.183.240,51668,443,unagi-na.amazon.com,Amazon.com; Inc.; AMAZO-4,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,A,492aea5433fd053665b82c465eaf01c4,t1206h1_c02f_4bc0b686e018,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M01; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon Root CA 1; ON=Amazon,CN=Amazon RSA 2048 M01; ON=Amazon,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Starfield Services Root Certificate Authority - G2; ON=Starfield Technologies; Inc.,CN=Amazon Root CA 1; ON=Amazon
192.168.66.2,3.229.90.99,51662,443,fls-na.amazon.com,Amazon Data Services NoVa; AMAZON-IAD,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,bfc90d56141386ee83b56cda231cccfc,t1206h2_c02f_7c777c72cf5b,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M02; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon Root CA 1; ON=Amazon,CN=Amazon RSA 2048 M02; ON=Amazon,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Starfield Services Root Certificate Authority - G2; ON=Starfield Technologies; Inc.,CN=Amazon Root CA 1; ON=Amazon
192.168.66.2,4.152.45.207,51689,443,in.appcenter.ms,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,a39e18564e32e1822751c4af0bfba817,t1205h1_c030_bec8bdbaef8a,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 06; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=www.digicert.com; ON=DigiCert Inc,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=DigiCert Inc; ON=DigiCert Global Root G2,CN=DigiCert Global Root G2; ON=www.digicert.com
192.168.66.2,52.94.242.237,51667,443,unagi.amazon.com,Amazon Technologies Inc.; AT-88-Z,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,492aea5433fd053665b82c465eaf01c4,t1206h1_c02f_4bc0b686e018,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M01; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon Root CA 1; ON=Amazon,CN=Amazon RSA 2048 M01; ON=Amazon,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Starfield Services Root Certificate Authority - G2; ON=Starfield Technologies; Inc.,CN=Amazon Root CA 1; ON=Amazon
192.168.66.2,65.9.92.45,51655,443,www.amazon.com,Amazon.com; Inc.; AMAZO-CF,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,20276646585c81d93770671389cac340,t1207h2_c02f_2411d94cc0c2,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=DigiCert Global CA G2; ON=DigiCert Inc,None,7d5dbb3783b4_a373a9f83c6b_7ca3b2f65045,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,14f85a9f494d_7d5dbb3783b4_7b4ac5101b84,CN=VeriSign Trust Network; ON=DigiCert Global CA G2,CN=VeriSign Class 3 Public Primary Certification Authority - G5; ON=(c) 2006 VeriSign; Inc. - For authorized use only
192.168.66.2,65.9.94.16,51625,443,dv8qtwt8c5kis.cloudfront.net,Amazon.com; Inc.; AMAZO-CF,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,20276646585c81d93770671389cac340,t1207h2_c02f_2411d94cc0c2,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M01; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon; ON=Amazon Root CA 1,CN=Arizona; ON=Amazon RSA 2048 M01,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Amazon; ON=Starfield Services Root Certificate Authority - G2,CN=Starfield Technologies; Inc.; ON=Amazon Root CA 1
192.168.66.2,65.9.95.91,51663,443,static.siege-amazon.com,Amazon.com; Inc.; AMAZO-CF,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,PrimeVideo,0,bfc90d56141386ee83b56cda231cccfc,t1206h2_c02f_7c777c72cf5b,tests/ondra2/PrimeVideo-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M02; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon Root CA 1; ON=Amazon,CN=Amazon RSA 2048 M02; ON=Amazon,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Starfield Services Root Certificate Authority - G2; ON=Starfield Technologies; Inc.,CN=Amazon Root CA 1; ON=Amazon
192.168.66.2,20.82.154.241,50879,443,displaycatalog.mp.microsoft.com,Microsoft Corporation; MSFT,a0e9f5d64349fb13191bc781f81f42e1,t12d190800_d83cc789557e_7af1ed941c26,RuntimeBroker,0,ec74a5c51106f0419184d0dd08fb05bc,t120400_c030_12a20535f9be,tests/ondra2/RuntimeBroker-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=frontdoor-consumer.bigcatalog.commerce.microsoft.com; ON=Microsoft Corporation,a373a9f83c6b_a373a9f83c6b_24a9230ed4ad,CN=Microsoft RSA Root Certificate Authority 2017; ON=Microsoft Corporation,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,102.133.96.237,51264,443,88391098eed6702436682f0fe673b87f.azr.footprintdns.com,Microsoft; Microsoft (ZA),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,None,None,None
192.168.66.2,104.214.71.38,51349,443,c0fb2d1c52a9652bb0439072a6ca6999.azr.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 08; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 08; ON=Microsoft Corporation,None,None,None
192.168.66.2,104.215.5.225,50760,443,3b8da1dada3e8b7f171421edd5ef6853.clo.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,None,None,None
192.168.66.2,104.40.3.150,52109,443,sjc20prdapp03-canary-opaph.netmon.azure.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,67bfe5d15ae567fb35fd7837f0116eec,t1204h2_c030_09f674154ab3,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.136.254,50739,443,spo-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.136.254,51650,443,spo-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.18.254,51183,443,k-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.18.254,51360,443,5fd654db3c2797bc35b7c4872fa8a71d.clo.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.18.254,51986,443,5fd654db3c2797bc35b7c4872fa8a71d.clo.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.19.254,51888,443,k-ring-fallback.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.237.254,51630,443,t-ring-fdv2.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.246.254,51105,443,t-ring-s.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h1_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,13.107.246.254,51265,443,t-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h1_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,13.107.246.45,51374,443,afdxtest.z01.azurefd.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h2_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,13.107.246.45,51496,443,fp-afd.azureedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h2_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,13.107.253.254,51079,443,t-ring-fallback.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,5311d65cbc4513b3a931887511930625,t1206h1_c030_4bc0b686e018,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,13.107.3.254,51170,443,s-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.3.254,51263,443,e0190337015b2e56f1db072d85689874.clo.footprintdns.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.3.254,51513,443,s-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.4.254,51432,443,c-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.42.254,50746,443,l-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,13.107.42.254,51954,443,l-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.43.14,52105,443,rum18.perf.linkedin.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,a66ea560599a2f5c89eec8c3a0d69cee,t1205h2_c030_7136cef64a82,tests/ondra2/SearchApp-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert SHA2 Secure Server CA; ON=DigiCert Inc,CN=www.linkedin.com; ON=LinkedIn Corporation,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root CA,None,None,None
192.168.66.2,13.107.6.254,52069,443,b-ring.msedge.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,SearchApp,0,17e97216fa7f4ec8c43090c6eed97c25,t1203h2_c030_5333cdffa7d9,tests/ondra2/SearchApp-extracted.csv,0,None,None,None,None,None,None,None,None,None
